image_id,file_name,file_path,original_file_name,original_path,original_extension,split,label_id,disease_type,verification_status,severity
DLDD_TRAIN_000136,DLDD_TRAIN_000136.jpg,algal/DLDD_TRAIN_000136.jpg,Leaf_Algal_286.jpg,algal/Leaf_Algal_286.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000137,DLDD_TRAIN_000137.jpg,algal/DLDD_TRAIN_000137.jpg,Leaf_Algal_287.jpg,algal/Leaf_Algal_287.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000138,DLDD_TRAIN_000138.jpg,algal/DLDD_TRAIN_000138.jpg,Leaf_Algal_289.jpg,algal/Leaf_Algal_289.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000139,DLDD_TRAIN_000139.jpg,algal/DLDD_TRAIN_000139.jpg,Leaf_Algal_290.jpg,algal/Leaf_Algal_290.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000140,DLDD_TRAIN_000140.jpg,algal/DLDD_TRAIN_000140.jpg,Leaf_Algal_293.jpg,algal/Leaf_Algal_293.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000141,DLDD_TRAIN_000141.jpg,algal/DLDD_TRAIN_000141.jpg,Leaf_Algal_295.jpg,algal/Leaf_Algal_295.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000142,DLDD_TRAIN_000142.jpg,algal/DLDD_TRAIN_000142.jpg,Leaf_Algal_296.jpg,algal/Leaf_Algal_296.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000143,DLDD_TRAIN_000143.jpg,algal/DLDD_TRAIN_000143.jpg,Leaf_Algal_297.jpg,algal/Leaf_Algal_297.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000144,DLDD_TRAIN_000144.jpg,algal/DLDD_TRAIN_000144.jpg,Leaf_Algal_298.jpg,algal/Leaf_Algal_298.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000145,DLDD_TRAIN_000145.jpg,algal/DLDD_TRAIN_000145.jpg,Leaf_Algal_300.jpg,algal/Leaf_Algal_300.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000146,DLDD_TRAIN_000146.jpg,algal/DLDD_TRAIN_000146.jpg,Leaf_Algal_302.jpg,algal/Leaf_Algal_302.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000147,DLDD_TRAIN_000147.jpg,algal/DLDD_TRAIN_000147.jpg,Leaf_Algal_304.jpg,algal/Leaf_Algal_304.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000148,DLDD_TRAIN_000148.jpg,algal/DLDD_TRAIN_000148.jpg,Leaf_Algal_308.jpg,algal/Leaf_Algal_308.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000149,DLDD_TRAIN_000149.jpg,algal/DLDD_TRAIN_000149.jpg,Leaf_Algal_309.jpg,algal/Leaf_Algal_309.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000150,DLDD_TRAIN_000150.jpg,algal/DLDD_TRAIN_000150.jpg,Leaf_Algal_311.jpg,algal/Leaf_Algal_311.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000151,DLDD_TRAIN_000151.jpg,algal/DLDD_TRAIN_000151.jpg,Leaf_Algal_313.jpg,algal/Leaf_Algal_313.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000152,DLDD_TRAIN_000152.jpg,algal/DLDD_TRAIN_000152.jpg,Leaf_Algal_314.jpg,algal/Leaf_Algal_314.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000153,DLDD_TRAIN_000153.jpg,algal/DLDD_TRAIN_000153.jpg,Leaf_Algal_315.jpg,algal/Leaf_Algal_315.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000154,DLDD_TRAIN_000154.jpg,algal/DLDD_TRAIN_000154.jpg,Leaf_Algal_316.jpg,algal/Leaf_Algal_316.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000155,DLDD_TRAIN_000155.jpg,algal/DLDD_TRAIN_000155.jpg,Leaf_Algal_318.jpg,algal/Leaf_Algal_318.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000156,DLDD_TRAIN_000156.jpg,algal/DLDD_TRAIN_000156.jpg,Leaf_Algal_319.jpg,algal/Leaf_Algal_319.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000157,DLDD_TRAIN_000157.jpg,algal/DLDD_TRAIN_000157.jpg,Leaf_Algal_322.jpg,algal/Leaf_Algal_322.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000158,DLDD_TRAIN_000158.jpg,algal/DLDD_TRAIN_000158.jpg,Leaf_Algal_323.jpg,algal/Leaf_Algal_323.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000159,DLDD_TRAIN_000159.jpg,algal/DLDD_TRAIN_000159.jpg,Leaf_Algal_325.jpg,algal/Leaf_Algal_325.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000160,DLDD_TRAIN_000160.jpg,algal/DLDD_TRAIN_000160.jpg,Leaf_Algal_327.jpg,algal/Leaf_Algal_327.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000161,DLDD_TRAIN_000161.jpg,algal/DLDD_TRAIN_000161.jpg,Leaf_Algal_328.jpg,algal/Leaf_Algal_328.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000162,DLDD_TRAIN_000162.jpg,algal/DLDD_TRAIN_000162.jpg,Leaf_Algal_329.jpg,algal/Leaf_Algal_329.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000163,DLDD_TRAIN_000163.jpg,algal/DLDD_TRAIN_000163.jpg,Leaf_Algal_33.jpg,algal/Leaf_Algal_33.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000164,DLDD_TRAIN_000164.jpg,algal/DLDD_TRAIN_000164.jpg,Leaf_Algal_331.jpg,algal/Leaf_Algal_331.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000165,DLDD_TRAIN_000165.jpg,algal/DLDD_TRAIN_000165.jpg,Leaf_Algal_332.jpg,algal/Leaf_Algal_332.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000166,DLDD_TRAIN_000166.jpg,algal/DLDD_TRAIN_000166.jpg,Leaf_Algal_333.jpg,algal/Leaf_Algal_333.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000167,DLDD_TRAIN_000167.jpg,algal/DLDD_TRAIN_000167.jpg,Leaf_Algal_334.jpg,algal/Leaf_Algal_334.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000168,DLDD_TRAIN_000168.jpg,algal/DLDD_TRAIN_000168.jpg,Leaf_Algal_336.jpg,algal/Leaf_Algal_336.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000169,DLDD_TRAIN_000169.jpg,algal/DLDD_TRAIN_000169.jpg,Leaf_Algal_338.jpg,algal/Leaf_Algal_338.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000170,DLDD_TRAIN_000170.jpg,algal/DLDD_TRAIN_000170.jpg,Leaf_Algal_339.jpg,algal/Leaf_Algal_339.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000171,DLDD_TRAIN_000171.jpg,algal/DLDD_TRAIN_000171.jpg,Leaf_Algal_34.jpg,algal/Leaf_Algal_34.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000172,DLDD_TRAIN_000172.jpg,algal/DLDD_TRAIN_000172.jpg,Leaf_Algal_340.jpg,algal/Leaf_Algal_340.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000173,DLDD_TRAIN_000173.jpg,algal/DLDD_TRAIN_000173.jpg,Leaf_Algal_341.jpg,algal/Leaf_Algal_341.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000174,DLDD_TRAIN_000174.jpg,algal/DLDD_TRAIN_000174.jpg,Leaf_Algal_342.jpg,algal/Leaf_Algal_342.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000175,DLDD_TRAIN_000175.jpg,algal/DLDD_TRAIN_000175.jpg,Leaf_Algal_346.jpg,algal/Leaf_Algal_346.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000176,DLDD_TRAIN_000176.jpg,algal/DLDD_TRAIN_000176.jpg,Leaf_Algal_347.jpg,algal/Leaf_Algal_347.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000177,DLDD_TRAIN_000177.jpg,algal/DLDD_TRAIN_000177.jpg,Leaf_Algal_348.jpg,algal/Leaf_Algal_348.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000178,DLDD_TRAIN_000178.jpg,algal/DLDD_TRAIN_000178.jpg,Leaf_Algal_35.jpg,algal/Leaf_Algal_35.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000179,DLDD_TRAIN_000179.jpg,algal/DLDD_TRAIN_000179.jpg,Leaf_Algal_351.jpg,algal/Leaf_Algal_351.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000180,DLDD_TRAIN_000180.jpg,algal/DLDD_TRAIN_000180.jpg,Leaf_Algal_352.jpg,algal/Leaf_Algal_352.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000181,DLDD_TRAIN_000181.jpg,algal/DLDD_TRAIN_000181.jpg,Leaf_Algal_353.jpg,algal/Leaf_Algal_353.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000182,DLDD_TRAIN_000182.jpg,algal/DLDD_TRAIN_000182.jpg,Leaf_Algal_354.jpg,algal/Leaf_Algal_354.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000183,DLDD_TRAIN_000183.jpg,algal/DLDD_TRAIN_000183.jpg,Leaf_Algal_356.jpg,algal/Leaf_Algal_356.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000184,DLDD_TRAIN_000184.jpg,algal/DLDD_TRAIN_000184.jpg,Leaf_Algal_357.jpg,algal/Leaf_Algal_357.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000185,DLDD_TRAIN_000185.jpg,algal/DLDD_TRAIN_000185.jpg,Leaf_Algal_359.jpg,algal/Leaf_Algal_359.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000186,DLDD_TRAIN_000186.jpg,algal/DLDD_TRAIN_000186.jpg,Leaf_Algal_364.jpg,algal/Leaf_Algal_364.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000187,DLDD_TRAIN_000187.jpg,algal/DLDD_TRAIN_000187.jpg,Leaf_Algal_367.jpg,algal/Leaf_Algal_367.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000188,DLDD_TRAIN_000188.jpg,algal/DLDD_TRAIN_000188.jpg,Leaf_Algal_368.jpg,algal/Leaf_Algal_368.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000189,DLDD_TRAIN_000189.jpg,algal/DLDD_TRAIN_000189.jpg,Leaf_Algal_369.jpg,algal/Leaf_Algal_369.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000190,DLDD_TRAIN_000190.jpg,algal/DLDD_TRAIN_000190.jpg,Leaf_Algal_370.jpg,algal/Leaf_Algal_370.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000191,DLDD_TRAIN_000191.jpg,algal/DLDD_TRAIN_000191.jpg,Leaf_Algal_371.jpg,algal/Leaf_Algal_371.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000192,DLDD_TRAIN_000192.jpg,algal/DLDD_TRAIN_000192.jpg,Leaf_Algal_372.jpg,algal/Leaf_Algal_372.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000193,DLDD_TRAIN_000193.jpg,algal/DLDD_TRAIN_000193.jpg,Leaf_Algal_373.jpg,algal/Leaf_Algal_373.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000194,DLDD_TRAIN_000194.jpg,algal/DLDD_TRAIN_000194.jpg,Leaf_Algal_375.jpg,algal/Leaf_Algal_375.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000195,DLDD_TRAIN_000195.jpg,algal/DLDD_TRAIN_000195.jpg,Leaf_Algal_376.jpg,algal/Leaf_Algal_376.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000196,DLDD_TRAIN_000196.jpg,algal/DLDD_TRAIN_000196.jpg,Leaf_Algal_377.jpg,algal/Leaf_Algal_377.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000197,DLDD_TRAIN_000197.jpg,algal/DLDD_TRAIN_000197.jpg,Leaf_Algal_378.jpg,algal/Leaf_Algal_378.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000198,DLDD_TRAIN_000198.jpg,algal/DLDD_TRAIN_000198.jpg,Leaf_Algal_38.jpg,algal/Leaf_Algal_38.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000199,DLDD_TRAIN_000199.jpg,algal/DLDD_TRAIN_000199.jpg,Leaf_Algal_381.jpg,algal/Leaf_Algal_381.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000200,DLDD_TRAIN_000200.jpg,algal/DLDD_TRAIN_000200.jpg,Leaf_Algal_382.jpg,algal/Leaf_Algal_382.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000201,DLDD_TRAIN_000201.jpg,algal/DLDD_TRAIN_000201.jpg,Leaf_Algal_383.jpg,algal/Leaf_Algal_383.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000202,DLDD_TRAIN_000202.jpg,algal/DLDD_TRAIN_000202.jpg,Leaf_Algal_385.jpg,algal/Leaf_Algal_385.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000203,DLDD_TRAIN_000203.jpg,algal/DLDD_TRAIN_000203.jpg,Leaf_Algal_387.jpg,algal/Leaf_Algal_387.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000204,DLDD_TRAIN_000204.jpg,algal/DLDD_TRAIN_000204.jpg,Leaf_Algal_388.jpg,algal/Leaf_Algal_388.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000205,DLDD_TRAIN_000205.jpg,algal/DLDD_TRAIN_000205.jpg,Leaf_Algal_389.jpg,algal/Leaf_Algal_389.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000206,DLDD_TRAIN_000206.jpg,algal/DLDD_TRAIN_000206.jpg,Leaf_Algal_390.jpg,algal/Leaf_Algal_390.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000207,DLDD_TRAIN_000207.jpg,algal/DLDD_TRAIN_000207.jpg,Leaf_Algal_391.jpg,algal/Leaf_Algal_391.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000208,DLDD_TRAIN_000208.jpg,algal/DLDD_TRAIN_000208.jpg,Leaf_Algal_392.jpg,algal/Leaf_Algal_392.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000209,DLDD_TRAIN_000209.jpg,algal/DLDD_TRAIN_000209.jpg,Leaf_Algal_393.jpg,algal/Leaf_Algal_393.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000210,DLDD_TRAIN_000210.jpg,algal/DLDD_TRAIN_000210.jpg,Leaf_Algal_395.jpg,algal/Leaf_Algal_395.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000211,DLDD_TRAIN_000211.jpg,algal/DLDD_TRAIN_000211.jpg,Leaf_Algal_396.jpg,algal/Leaf_Algal_396.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000212,DLDD_TRAIN_000212.jpg,algal/DLDD_TRAIN_000212.jpg,Leaf_Algal_397.jpg,algal/Leaf_Algal_397.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000213,DLDD_TRAIN_000213.jpg,algal/DLDD_TRAIN_000213.jpg,Leaf_Algal_398.jpg,algal/Leaf_Algal_398.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000214,DLDD_TRAIN_000214.jpg,algal/DLDD_TRAIN_000214.jpg,Leaf_Algal_399.jpg,algal/Leaf_Algal_399.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000215,DLDD_TRAIN_000215.jpg,algal/DLDD_TRAIN_000215.jpg,Leaf_Algal_400.jpg,algal/Leaf_Algal_400.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000216,DLDD_TRAIN_000216.jpg,algal/DLDD_TRAIN_000216.jpg,Leaf_Algal_403.jpg,algal/Leaf_Algal_403.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000217,DLDD_TRAIN_000217.jpg,algal/DLDD_TRAIN_000217.jpg,Leaf_Algal_405.jpg,algal/Leaf_Algal_405.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000218,DLDD_TRAIN_000218.jpg,algal/DLDD_TRAIN_000218.jpg,Leaf_Algal_406.jpg,algal/Leaf_Algal_406.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000219,DLDD_TRAIN_000219.jpg,algal/DLDD_TRAIN_000219.jpg,Leaf_Algal_407.jpg,algal/Leaf_Algal_407.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000220,DLDD_TRAIN_000220.jpg,algal/DLDD_TRAIN_000220.jpg,Leaf_Algal_409.jpg,algal/Leaf_Algal_409.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000221,DLDD_TRAIN_000221.jpg,algal/DLDD_TRAIN_000221.jpg,Leaf_Algal_410.jpg,algal/Leaf_Algal_410.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000222,DLDD_TRAIN_000222.jpg,algal/DLDD_TRAIN_000222.jpg,Leaf_Algal_411.jpg,algal/Leaf_Algal_411.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000223,DLDD_TRAIN_000223.jpg,algal/DLDD_TRAIN_000223.jpg,Leaf_Algal_413.jpg,algal/Leaf_Algal_413.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000224,DLDD_TRAIN_000224.jpg,algal/DLDD_TRAIN_000224.jpg,Leaf_Algal_415.jpg,algal/Leaf_Algal_415.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000225,DLDD_TRAIN_000225.jpg,algal/DLDD_TRAIN_000225.jpg,Leaf_Algal_418.jpg,algal/Leaf_Algal_418.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000226,DLDD_TRAIN_000226.jpg,algal/DLDD_TRAIN_000226.jpg,Leaf_Algal_42.jpg,algal/Leaf_Algal_42.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000227,DLDD_TRAIN_000227.jpg,algal/DLDD_TRAIN_000227.jpg,Leaf_Algal_421.jpg,algal/Leaf_Algal_421.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000228,DLDD_TRAIN_000228.jpg,algal/DLDD_TRAIN_000228.jpg,Leaf_Algal_422.jpg,algal/Leaf_Algal_422.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000229,DLDD_TRAIN_000229.jpg,algal/DLDD_TRAIN_000229.jpg,Leaf_Algal_423.jpg,algal/Leaf_Algal_423.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000230,DLDD_TRAIN_000230.jpg,algal/DLDD_TRAIN_000230.jpg,Leaf_Algal_424.jpg,algal/Leaf_Algal_424.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000231,DLDD_TRAIN_000231.jpg,algal/DLDD_TRAIN_000231.jpg,Leaf_Algal_425.jpg,algal/Leaf_Algal_425.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000232,DLDD_TRAIN_000232.jpg,algal/DLDD_TRAIN_000232.jpg,Leaf_Algal_426.jpg,algal/Leaf_Algal_426.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000233,DLDD_TRAIN_000233.jpg,algal/DLDD_TRAIN_000233.jpg,Leaf_Algal_427.jpg,algal/Leaf_Algal_427.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000234,DLDD_TRAIN_000234.jpg,algal/DLDD_TRAIN_000234.jpg,Leaf_Algal_428.jpg,algal/Leaf_Algal_428.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000235,DLDD_TRAIN_000235.jpg,algal/DLDD_TRAIN_000235.jpg,Leaf_Algal_429.jpg,algal/Leaf_Algal_429.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000236,DLDD_TRAIN_000236.jpg,algal/DLDD_TRAIN_000236.jpg,Leaf_Algal_43.jpg,algal/Leaf_Algal_43.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000237,DLDD_TRAIN_000237.jpg,algal/DLDD_TRAIN_000237.jpg,Leaf_Algal_430.jpg,algal/Leaf_Algal_430.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000238,DLDD_TRAIN_000238.jpg,algal/DLDD_TRAIN_000238.jpg,Leaf_Algal_431.jpg,algal/Leaf_Algal_431.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000239,DLDD_TRAIN_000239.jpg,algal/DLDD_TRAIN_000239.jpg,Leaf_Algal_432.jpg,algal/Leaf_Algal_432.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000240,DLDD_TRAIN_000240.jpg,algal/DLDD_TRAIN_000240.jpg,Leaf_Algal_434.jpg,algal/Leaf_Algal_434.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000241,DLDD_TRAIN_000241.jpg,algal/DLDD_TRAIN_000241.jpg,Leaf_Algal_435.jpg,algal/Leaf_Algal_435.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000242,DLDD_TRAIN_000242.jpg,algal/DLDD_TRAIN_000242.jpg,Leaf_Algal_436.jpg,algal/Leaf_Algal_436.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000243,DLDD_TRAIN_000243.jpg,algal/DLDD_TRAIN_000243.jpg,Leaf_Algal_437.jpg,algal/Leaf_Algal_437.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000244,DLDD_TRAIN_000244.jpg,algal/DLDD_TRAIN_000244.jpg,Leaf_Algal_438.jpg,algal/Leaf_Algal_438.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000245,DLDD_TRAIN_000245.jpg,algal/DLDD_TRAIN_000245.jpg,Leaf_Algal_44.jpg,algal/Leaf_Algal_44.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000246,DLDD_TRAIN_000246.jpg,algal/DLDD_TRAIN_000246.jpg,Leaf_Algal_441.jpg,algal/Leaf_Algal_441.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000247,DLDD_TRAIN_000247.jpg,algal/DLDD_TRAIN_000247.jpg,Leaf_Algal_442.jpg,algal/Leaf_Algal_442.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000248,DLDD_TRAIN_000248.jpg,algal/DLDD_TRAIN_000248.jpg,Leaf_Algal_444.jpg,algal/Leaf_Algal_444.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000249,DLDD_TRAIN_000249.jpg,algal/DLDD_TRAIN_000249.jpg,Leaf_Algal_445.jpg,algal/Leaf_Algal_445.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000250,DLDD_TRAIN_000250.jpg,algal/DLDD_TRAIN_000250.jpg,Leaf_Algal_447.jpg,algal/Leaf_Algal_447.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000251,DLDD_TRAIN_000251.jpg,algal/DLDD_TRAIN_000251.jpg,Leaf_Algal_448.jpg,algal/Leaf_Algal_448.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000252,DLDD_TRAIN_000252.jpg,algal/DLDD_TRAIN_000252.jpg,Leaf_Algal_45.jpg,algal/Leaf_Algal_45.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000253,DLDD_TRAIN_000253.jpg,algal/DLDD_TRAIN_000253.jpg,Leaf_Algal_450.jpg,algal/Leaf_Algal_450.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000254,DLDD_TRAIN_000254.jpg,algal/DLDD_TRAIN_000254.jpg,Leaf_Algal_451.jpg,algal/Leaf_Algal_451.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000255,DLDD_TRAIN_000255.jpg,algal/DLDD_TRAIN_000255.jpg,Leaf_Algal_452.jpg,algal/Leaf_Algal_452.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000256,DLDD_TRAIN_000256.jpg,algal/DLDD_TRAIN_000256.jpg,Leaf_Algal_455.jpg,algal/Leaf_Algal_455.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000257,DLDD_TRAIN_000257.jpg,algal/DLDD_TRAIN_000257.jpg,Leaf_Algal_456.jpg,algal/Leaf_Algal_456.jpg,.jpg,train,1,algal,verified,3
DLDD_TRAIN_000258,DLDD_TRAIN_000258.jpg,algal/DLDD_TRAIN_000258.jpg,Leaf_Algal_457.jpg,algal/Leaf_Algal_457.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000259,DLDD_TRAIN_000259.jpg,algal/DLDD_TRAIN_000259.jpg,Leaf_Algal_459.jpg,algal/Leaf_Algal_459.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000260,DLDD_TRAIN_000260.jpg,algal/DLDD_TRAIN_000260.jpg,Leaf_Algal_46.jpg,algal/Leaf_Algal_46.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000261,DLDD_TRAIN_000261.jpg,algal/DLDD_TRAIN_000261.jpg,Leaf_Algal_460.jpg,algal/Leaf_Algal_460.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000262,DLDD_TRAIN_000262.jpg,algal/DLDD_TRAIN_000262.jpg,Leaf_Algal_462.jpg,algal/Leaf_Algal_462.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000263,DLDD_TRAIN_000263.jpg,algal/DLDD_TRAIN_000263.jpg,Leaf_Algal_47.jpg,algal/Leaf_Algal_47.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000264,DLDD_TRAIN_000264.jpg,algal/DLDD_TRAIN_000264.jpg,Leaf_Algal_48.jpg,algal/Leaf_Algal_48.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000265,DLDD_TRAIN_000265.jpg,algal/DLDD_TRAIN_000265.jpg,Leaf_Algal_49.jpg,algal/Leaf_Algal_49.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000266,DLDD_TRAIN_000266.jpg,algal/DLDD_TRAIN_000266.jpg,Leaf_Algal_50.jpg,algal/Leaf_Algal_50.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000267,DLDD_TRAIN_000267.jpg,algal/DLDD_TRAIN_000267.jpg,Leaf_Algal_54.jpg,algal/Leaf_Algal_54.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000268,DLDD_TRAIN_000268.jpg,algal/DLDD_TRAIN_000268.jpg,Leaf_Algal_55.jpg,algal/Leaf_Algal_55.jpg,.jpg,train,1,algal,verified,1
DLDD_TRAIN_000269,DLDD_TRAIN_000269.jpg,algal/DLDD_TRAIN_000269.jpg,Leaf_Algal_57.jpg,algal/Leaf_Algal_57.jpg,.jpg,train,1,algal,verified,2
DLDD_TRAIN_000270,DLDD_TRAIN_000270.jpg,algal/DLDD_TRAIN_000270.jpg,Leaf_Algal_58.jpg,algal/Leaf_Algal_58.jpg,.jpg,train,1,algal,verified,2
